"id","especie","ultima_modificacion","altura","circ_tronco_cm","diametro_tronco","long","lat","seccion","nombre_seccion","area_seccion","inclinacion_peligrosa","circ_tronco_cm_cat"
13759,"Morera","27/01/2011 13:16","Bajo (2 - 4 mts)",50,"Mediano",-68.8497227149,-32.8644794534,6,"Residencial Norte",2694682.37982,0,"bajo"
3561,"Morera","07/09/2011 08:32","Alto (> 8 mts)",200,"Grande",-68.8329032922,-32.8692902236,4,"Cuarta Oeste",1173332.70145,0,"muy alto"
18656,"Fresno europeo","05/07/2011 10:46","Alto (> 8 mts)",120,"Grande",-68.8366537771,-32.8752853843,1,"Parque Central",1655357.93265,0,"alto"
29393,"Pltano","02/03/2011 13:25","Alto (> 8 mts)",180,"Grande",-68.8459962787,-32.8916316658,2,"Barrio Civico",2366816.36021,0,"muy alto"
17401,"Olmo bola","22/07/2011 09:49","Alto (> 8 mts)",110,"Grande",-68.8405489416,-32.866226219,4,"Cuarta Oeste",1173332.70145,0,"medio"
13906,"Morera","19/12/2011 12:02","Muy bajo (1 - 2 mts)",12,"Chico",-68.8757830694,-32.8672713426,8,"Aeroparque",2203364.73622,0,"bajo"
19657,"Morera","13/07/2011 09:47","Alto (> 8 mts)",112,"Grande",-68.835394493,-32.8703681494,4,"Cuarta Oeste",1173332.70145,1,"alto"
42626,"Morera","28/09/2011 09:11","Alto (> 8 mts)",195,"Grande",-68.8279174211,-32.8759983498,4,"Cuarta Este Área Fundacional",1822015.85685,1,"muy alto"
35423,"Prunas","23/03/2011 12:40","Medio (4 - 8 mts)",30,"Mediano",-68.8551682864,-32.8810031575,6,"Residencial Norte",2694682.37982,0,"bajo"
17111,"Morera","16/08/2011 09:07","Alto (> 8 mts)",150,"Grande",-68.836886304,-32.8633745754,4,"Cuarta Oeste",1173332.70145,1,"alto"
44881,"Fresno europeo","23/08/2011 10:28","Bajo (2 - 4 mts)",60,"Mediano",-68.8242551616,-32.867790354,4,"Cuarta Este Área Fundacional",1822015.85685,0,"medio"
16039,"Morera","15/08/2011 14:24","Alto (> 8 mts)",160,"Grande",-68.8454586358,-32.8717787938,6,"Residencial Norte",2694682.37982,1,"muy alto"
36362,"Pltano","17/03/2011 12:54","Alto (> 8 mts)",220,"Grande",-68.8520059812,-32.8779960861,6,"Residencial Norte",2694682.37982,0,"muy alto"
32901,"Fresno europeo","19/05/2011 12:45","Alto (> 8 mts)",150,"Grande",-68.849353852,-32.8866455229,5,"Residencial Sur",2423808.92355,0,"alto"
21613,"Morera","11/05/2011 11:37","Alto (> 8 mts)",120,"Grande",-68.8547449068,-32.8949285278,5,"Residencial Sur",2423808.92355,0,"alto"
9796,"Morera","14/01/2011 11:43","Alto (> 8 mts)",80,"Grande",-68.8455171456,-32.8626206897,4,"Cuarta Oeste",1173332.70145,0,"medio"
26531,"Morera","21/10/2011 13:50","Medio (4 - 8 mts)",120,"Grande",-68.8310074501,-32.8902040476,3,"Parque O'Higgins",1531146.02653,0,"alto"
2633,"Fresno americano","24/10/2011 08:39","Muy bajo (1 - 2 mts)",10,"Chico",-68.8350603181,-32.8800120138,1,"Parque Central",1655357.93265,0,"bajo"
32733,"Morera","17/05/2011 12:48","Alto (> 8 mts)",120,"Grande",-68.853329867,-32.8868640403,5,"Residencial Sur",2423808.92355,1,"alto"
41887,"Morera","15/04/2011 11:50","Alto (> 8 mts)",190,"Grande",-68.841913611,-32.8794419153,1,"Parque Central",1655357.93265,0,"muy alto"
20103,"Morera","10/08/2011 10:42","Alto (> 8 mts)",180,"Grande",-68.8329895714,-32.8657211432,4,"Cuarta Oeste",1173332.70145,1,"muy alto"
16386,"Morera","03/08/2011 09:17","Alto (> 8 mts)",93,"Grande",-68.8348431186,-32.8659300361,4,"Cuarta Oeste",1173332.70145,1,"medio"
14275,"Jacarand","07/12/2011 10:05","Bajo (2 - 4 mts)",30,"Mediano",-68.878019989,-32.8684757821,8,"Aeroparque",2203364.73622,0,"bajo"
471,"Fresno europeo","07/03/2012 10:59","Muy bajo (1 - 2 mts)",4,"Chico",-68.8221628278,-32.8685880313,4,"Cuarta Este Área Fundacional",1822015.85685,0,"bajo"
48184,"Fresno europeo","02/09/2011 13:28","Alto (> 8 mts)",136,"Grande",-68.8281255553,-32.8694180868,4,"Cuarta Este Área Fundacional",1822015.85685,0,"alto"
42433,"Morera","26/09/2011 10:41","Alto (> 8 mts)",155,"Grande",-68.8333065258,-32.8763775177,4,"Cuarta Este Área Fundacional",1822015.85685,0,"alto"
5280,"Paraiso","02/05/2011 13:05","Medio (4 - 8 mts)",160,"Grande",-68.8439500221,-32.8734127554,1,"Parque Central",1655357.93265,0,"muy alto"
42041,"Pltano","30/09/2011 11:01","Alto (> 8 mts)",180,"Grande",-68.8417527414,-32.8797679444,1,"Parque Central",1655357.93265,0,"muy alto"
10756,"Fresno europeo","05/04/2011 11:45","Medio (4 - 8 mts)",46,"Mediano",-68.8562182576,-32.8765769851,6,"Residencial Norte",2694682.37982,0,"bajo"
26414,"Fresno europeo","28/10/2011 09:25","Alto (> 8 mts)",250,"Grande",-68.8339804289,-32.8887586094,3,"Parque O'Higgins",1531146.02653,0,"muy alto"
29928,"Pltano","14/03/2011 12:23","Alto (> 8 mts)",123,"Grande",-68.8408574237,-32.892585082,2,"Barrio Civico",2366816.36021,1,"alto"
31576,"Fresno americano","13/06/2011 15:00","Medio (4 - 8 mts)",57,"Mediano",-68.8590430886,-32.8890240311,5,"Residencial Sur",2423808.92355,0,"bajo"
21902,"Morera","03/06/2011 09:41","Alto (> 8 mts)",105,"Grande",-68.8576486724,-32.8968812327,5,"Residencial Sur",2423808.92355,1,"medio"
41107,"Paraiso sombrilla","27/04/2011 12:49","Bajo (2 - 4 mts)",28,"Mediano",-68.8394154343,-32.8820973849,1,"Parque Central",1655357.93265,0,"bajo"
20825,"Morera","30/05/2011 10:43","Alto (> 8 mts)",115,"Grande",-68.8620034047,-32.8962817109,5,"Residencial Sur",2423808.92355,1,"alto"
34438,"Morera","09/03/2011 12:52","Alto (> 8 mts)",160,"Grande",-68.8503083839,-32.8738794169,6,"Residencial Norte",2694682.37982,0,"muy alto"
8171,"Morera","03/03/2011 13:39","Alto (> 8 mts)",195,"Grande",-68.8436127917,-32.8912220108,2,"Barrio Civico",2366816.36021,1,"muy alto"
30610,"Fresno europeo","14/02/2011 10:07","Muy bajo (1 - 2 mts)",7,"Chico",-68.8584278824,-32.8651276864,6,"Residencial Norte",2694682.37982,0,"bajo"
24141,"Olmo comun","25/01/2011 12:25","Alto (> 8 mts)",143,"Grande",-68.8459398064,-32.9024610801,2,"Barrio Civico",2366816.36021,0,"alto"
8348,"Morera","14/03/2011 17:38","Medio (4 - 8 mts)",90,"Grande",-68.8467890603,-32.8928422052,2,"Barrio Civico",2366816.36021,0,"medio"
38167,"Morera","20/10/2010 13:31","Alto (> 8 mts)",120,"Grande",-68.8458742771,-32.8711663349,6,"Residencial Norte",2694682.37982,0,"alto"
16007,"Morera","11/08/2011 08:53","Alto (> 8 mts)",90,"Grande",-68.8437366276,-32.8720212842,4,"Cuarta Oeste",1173332.70145,0,"medio"
6836,"Morera","24/05/2011 08:56","Alto (> 8 mts)",150,"Grande",-68.8624928103,-32.8934590659,5,"Residencial Sur",2423808.92355,1,"alto"
13765,"Paraiso","27/01/2011 12:53","Alto (> 8 mts)",60,"Mediano",-68.8501043691,-32.8646262861,6,"Residencial Norte",2694682.37982,0,"medio"
44940,"Morera","23/08/2011 10:06","Medio (4 - 8 mts)",122,"Grande",-68.8244226224,-32.868661743,4,"Cuarta Este Área Fundacional",1822015.85685,1,"alto"
36715,"Olmo bola","14/06/2011 10:32","Medio (4 - 8 mts)",160,"Grande",-68.8601752261,-32.8817816457,7,"Residencial Parque",1786336.08966,0,"muy alto"
26787,"Morera","01/11/2011 09:58","Medio (4 - 8 mts)",126,"Grande",-68.8338016206,-32.8940527831,3,"Parque O'Higgins",1531146.02653,1,"alto"
21679,"Pltano","10/06/2011 08:40","Alto (> 8 mts)",195,"Grande",-68.8557901379,-32.8951075961,5,"Residencial Sur",2423808.92355,0,"muy alto"
18767,"Morera","11/07/2011 11:42","Alto (> 8 mts)",90,"Grande",-68.8382377139,-32.8724503128,4,"Cuarta Oeste",1173332.70145,0,"medio"
35433,"Morera","23/03/2011 10:49","Alto (> 8 mts)",103,"Grande",-68.8554878367,-32.8816856074,6,"Residencial Norte",2694682.37982,0,"medio"
22240,"Acacia SP","14/06/2011 11:05","Alto (> 8 mts)",94,"Grande",-68.8555802665,-32.8973684789,5,"Residencial Sur",2423808.92355,0,"medio"
40369,"Pltano","11/04/2011 09:51","Bajo (2 - 4 mts)",25,"Mediano",-68.8442905134,-32.8828269474,1,"Parque Central",1655357.93265,0,"bajo"
28996,"Pltano","25/04/2011 08:51","Alto (> 8 mts)",190,"Grande",-68.8456450382,-32.8871609161,1,"Parque Central",1655357.93265,0,"muy alto"
34484,"Morera","10/03/2011 12:25","Alto (> 8 mts)",162,"Grande",-68.8491644202,-32.875009398,6,"Residencial Norte",2694682.37982,0,"muy alto"
28695,"Morera","01/03/2011 12:30","Alto (> 8 mts)",165,"Grande",-68.8465061211,-32.890549189,2,"Barrio Civico",2366816.36021,0,"muy alto"
23328,"Morera","31/01/2011 15:28","Alto (> 8 mts)",300,"Grande",-68.8501730324,-32.9016112421,2,"Barrio Civico",2366816.36021,1,"muy alto"
26141,"Morera","10/11/2011 17:44","Medio (4 - 8 mts)",100,"Grande",-68.8300176882,-32.8872990794,3,"Parque O'Higgins",1531146.02653,0,"medio"
12022,"Ligustro","28/04/2010 11:50","Bajo (2 - 4 mts)",100,"Grande",-68.8528617023,-32.8666106361,6,"Residencial Norte",2694682.37982,0,"medio"
1520,"Fresno europeo","24/11/2011 10:19","Muy bajo (1 - 2 mts)",20,"Chico",-68.8734336773,-32.8780181448,7,"Residencial Parque",1786336.08966,0,"bajo"
6630,"Jacarand","11/05/2011 11:11","Muy bajo (1 - 2 mts)",3,"Chico",-68.8578210846,-32.8928634637,5,"Residencial Sur",2423808.92355,0,"bajo"
28154,"Tipa","23/02/2011 16:25","Alto (> 8 mts)",154,"Grande",-68.8483326856,-32.8923097591,2,"Barrio Civico",2366816.36021,0,"alto"
36606,"Aguaribay","15/06/2011 13:46","Bajo (2 - 4 mts)",64,"Grande",-68.8571406444,-32.8827765708,5,"Residencial Sur",2423808.92355,0,"medio"
22125,"Fresno europeo","13/06/2011 10:54","Medio (4 - 8 mts)",25,"Mediano",-68.8547242716,-32.8979850552,5,"Residencial Sur",2423808.92355,0,"bajo"
39830,"Morera","02/05/2011 11:39","Alto (> 8 mts)",182,"Grande",-68.8452769982,-32.8771254332,1,"Parque Central",1655357.93265,0,"muy alto"
9412,"Morera","14/02/2011 12:38","Alto (> 8 mts)",100,"Grande",-68.8563287852,-32.8649126818,6,"Residencial Norte",2694682.37982,0,"medio"
5929,"Morera","02/05/2011 11:31","Alto (> 8 mts)",180,"Grande",-68.8450385309,-32.8762699313,1,"Parque Central",1655357.93265,1,"muy alto"
723,"Paraiso","17/12/2011 09:26","Bajo (2 - 4 mts)",45,"Mediano",-68.8814215228,-32.8726969235,8,"Aeroparque",2203364.73622,0,"bajo"
31390,"Morera","23/05/2011 12:48","Alto (> 8 mts)",200,"Grande",-68.8513542777,-32.8846281258,5,"Residencial Sur",2423808.92355,0,"muy alto"
33367,"Fresno europeo","19/05/2011 09:41","Medio (4 - 8 mts)",100,"Grande",-68.8580174456,-32.8914333634,5,"Residencial Sur",2423808.92355,0,"medio"
43025,"Acacia SP","05/10/2011 08:35","Medio (4 - 8 mts)",104,"Grande",-68.832326902,-32.8778340659,4,"Cuarta Este Área Fundacional",1822015.85685,0,"medio"
30567,"Fresno europeo","09/02/2011 10:49","Medio (4 - 8 mts)",50,"Mediano",-68.8574633712,-32.866217601,6,"Residencial Norte",2694682.37982,0,"bajo"
24717,"Pltano","17/02/2011 11:11","Alto (> 8 mts)",285,"Grande",-68.8415162026,-32.8991898107,2,"Barrio Civico",2366816.36021,0,"muy alto"
35455,"Morera","28/03/2011 10:23","Alto (> 8 mts)",61,"Grande",-68.8539543893,-32.881338568,6,"Residencial Norte",2694682.37982,0,"medio"
25371,"Prunas","10/02/2011 11:58","Medio (4 - 8 mts)",92,"Grande",-68.8379252472,-32.9007624438,2,"Barrio Civico",2366816.36021,0,"medio"
29229,"Pltano","25/02/2011 17:16","Alto (> 8 mts)",260,"Grande",-68.8458713554,-32.8872524005,1,"Parque Central",1655357.93265,0,"muy alto"
460,"Fresno europeo","07/03/2012 11:16","Medio (4 - 8 mts)",95,"Grande",-68.8215614725,-32.8682479964,4,"Cuarta Este Área Fundacional",1822015.85685,0,"medio"
34398,"Fresno europeo","23/03/2011 13:06","Medio (4 - 8 mts)",70,"Grande",-68.8506543184,-32.8756979157,6,"Residencial Norte",2694682.37982,0,"medio"
36585,"Morera","07/06/2011 13:21","Bajo (2 - 4 mts)",50,"Mediano",-68.8572219541,-32.8831184954,5,"Residencial Sur",2423808.92355,0,"bajo"
12832,"Morera","21/01/2011 09:24","Alto (> 8 mts)",160,"Grande",-68.847521971,-32.8637335312,4,"Cuarta Oeste",1173332.70145,0,"muy alto"
47026,"Morera","15/09/2011 12:43","Alto (> 8 mts)",150,"Grande",-68.8312704052,-32.8728647653,4,"Cuarta Este Área Fundacional",1822015.85685,1,"alto"
24916,"Morera","10/02/2011 09:19","Alto (> 8 mts)",92,"Grande",-68.8378910109,-32.8966733247,2,"Barrio Civico",2366816.36021,0,"medio"
31201,"Morera","07/02/2011 08:52","Medio (4 - 8 mts)",106,"Grande",-68.8535622655,-32.8639574335,6,"Residencial Norte",2694682.37982,0,"medio"
37240,"Paraiso","14/03/2011 09:30","Alto (> 8 mts)",156,"Grande",-68.8571190027,-32.8726531715,6,"Residencial Norte",2694682.37982,0,"alto"
25007,"Morera","15/02/2011 12:06","Alto (> 8 mts)",190,"Grande",-68.8354600461,-32.8960159731,2,"Barrio Civico",2366816.36021,0,"muy alto"
1101,"Paraiso sombrilla","13/12/2011 17:34","Bajo (2 - 4 mts)",18,"Chico",-68.8798344246,-32.867657898,8,"Aeroparque",2203364.73622,0,"bajo"
20812,"Morera","30/05/2011 11:18","Alto (> 8 mts)",180,"Grande",-68.8625023357,-32.8956504457,5,"Residencial Sur",2423808.92355,1,"muy alto"
9854,"Paraiso","06/01/2011 14:33","Medio (4 - 8 mts)",140,"Grande",-68.8438075712,-32.8632559043,4,"Cuarta Oeste",1173332.70145,0,"alto"
2529,"Morera","19/10/2011 12:37","Medio (4 - 8 mts)",60,"Mediano",-68.8342636483,-32.8877673444,3,"Parque O'Higgins",1531146.02653,1,"medio"
1030,"Aguaribay","14/12/2011 11:00","Bajo (2 - 4 mts)",70,"Grande",-68.8819626399,-32.8650332111,8,"Aeroparque",2203364.73622,0,"medio"
6571,"Morera","19/05/2011 10:19","Bajo (2 - 4 mts)",30,"Mediano",-68.8572318941,-32.8907782485,5,"Residencial Sur",2423808.92355,0,"bajo"
13577,"Paraiso","01/03/2011 11:04","Alto (> 8 mts)",123,"Grande",-68.8512705184,-32.8650968814,6,"Residencial Norte",2694682.37982,0,"alto"
47660,"Morera","08/09/2011 15:27","Medio (4 - 8 mts)",207,"Grande",-68.8287537969,-32.8710988045,4,"Cuarta Este Área Fundacional",1822015.85685,0,"muy alto"
7383,"Fresno europeo","22/06/2011 08:06","Muy bajo (1 - 2 mts)",8,"Chico",-68.8628038694,-32.9004733955,5,"Residencial Sur",2423808.92355,0,"bajo"
43612,"Morera","13/10/2011 08:31","Alto (> 8 mts)",115,"Grande",-68.8338476679,-32.8828310222,3,"Parque O'Higgins",1531146.02653,0,"alto"
3162,"Morera","20/09/2011 10:33","Medio (4 - 8 mts)",210,"Grande",-68.8351111307,-32.8746573198,4,"Cuarta Este Área Fundacional",1822015.85685,0,"muy alto"
46687,"Fresno europeo","05/09/2011 12:57","Medio (4 - 8 mts)",47,"Mediano",-68.8327031334,-32.8703898265,4,"Cuarta Este Área Fundacional",1822015.85685,0,"bajo"
45521,"Fresno europeo","19/09/2011 10:37","Bajo (2 - 4 mts)",32,"Mediano",-68.8219883868,-32.8725334226,4,"Cuarta Este Área Fundacional",1822015.85685,0,"bajo"
42222,"Morera","02/05/2011 09:59","Alto (> 8 mts)",125,"Grande",-68.8399034836,-32.8739027809,4,"Cuarta Oeste",1173332.70145,0,"alto"
19597,"Prunas","11/07/2011 09:55","Bajo (2 - 4 mts)",18,"Chico",-68.8361651551,-32.8715794862,4,"Cuarta Oeste",1173332.70145,0,"bajo"
11628,"Morera","27/01/2011 11:16","Alto (> 8 mts)",60,"Mediano",-68.850221073,-32.8665140914,6,"Residencial Norte",2694682.37982,0,"medio"
36991,"Fresno americano","01/04/2011 11:59","Bajo (2 - 4 mts)",42,"Mediano",-68.8574359253,-32.8779609646,7,"Residencial Parque",1786336.08966,0,"bajo"
24655,"Morera","19/01/2011 08:45","Alto (> 8 mts)",131,"Grande",-68.8433491789,-32.9008417003,2,"Barrio Civico",2366816.36021,1,"alto"
7827,"Morera","09/05/2011 09:51","Bajo (2 - 4 mts)",50,"Mediano",-68.8589546994,-32.884834755,5,"Residencial Sur",2423808.92355,0,"bajo"
10020,"Paraiso sombrilla","02/11/2010 12:31","Medio (4 - 8 mts)",168,"Grande",-68.8507593211,-32.8691019532,6,"Residencial Norte",2694682.37982,0,"muy alto"
16466,"Morera","16/08/2011 09:29","Medio (4 - 8 mts)",70,"Grande",-68.8414287421,-32.8628990902,4,"Cuarta Oeste",1173332.70145,0,"medio"
5285,"Morera","28/04/2011 09:25","Bajo (2 - 4 mts)",30,"Mediano",-68.8441574444,-32.8772612739,1,"Parque Central",1655357.93265,0,"bajo"
48238,"Morera","02/09/2011 11:07","Alto (> 8 mts)",150,"Grande",-68.8291998723,-32.8703309907,4,"Cuarta Este Área Fundacional",1822015.85685,0,"alto"
42199,"Fresno europeo","04/05/2011 10:42","Bajo (2 - 4 mts)",30,"Mediano",-68.8409183854,-32.8732406094,4,"Cuarta Oeste",1173332.70145,0,"bajo"
33725,"Morera","11/05/2011 10:15","Alto (> 8 mts)",162,"Grande",-68.8583147159,-32.8870359689,5,"Residencial Sur",2423808.92355,0,"muy alto"
40457,"Pltano","11/04/2011 10:36","Alto (> 8 mts)",210,"Grande",-68.8432901777,-32.8830018698,1,"Parque Central",1655357.93265,0,"muy alto"
15927,"Jacarand","24/11/2011 12:07","Bajo (2 - 4 mts)",26,"Mediano",-68.8734499735,-32.8770944607,7,"Residencial Parque",1786336.08966,0,"bajo"
31778,"Tilo","27/06/2011 11:14","Alto (> 8 mts)",105,"Grande",-68.8588947131,-32.8900847015,5,"Residencial Sur",2423808.92355,0,"medio"
16053,"Paraiso","15/07/2011 09:13","Medio (4 - 8 mts)",85,"Grande",-68.8448449488,-32.8713666227,6,"Residencial Norte",2694682.37982,0,"medio"
17662,"Morera","15/07/2011 08:36","Alto (> 8 mts)",168,"Grande",-68.8411581002,-32.8665039044,4,"Cuarta Oeste",1173332.70145,0,"muy alto"
18579,"Morera","07/07/2011 09:57","Alto (> 8 mts)",140,"Grande",-68.8364946575,-32.8741278526,4,"Cuarta Oeste",1173332.70145,1,"alto"
5950,"Morera","02/05/2011 11:04","Alto (> 8 mts)",145,"Grande",-68.8447177629,-32.8750331592,1,"Parque Central",1655357.93265,1,"alto"
26954,"Morera","01/11/2011 16:37","Medio (4 - 8 mts)",190,"Grande",-68.8367746027,-32.8871354969,3,"Parque O'Higgins",1531146.02653,1,"muy alto"
5585,"Caducifolio","15/04/2011 11:07","Alto (> 8 mts)",48,"Mediano",-68.8387945962,-32.8810800576,1,"Parque Central",1655357.93265,0,"bajo"
27344,"Acacia SP","25/10/2011 08:51","Medio (4 - 8 mts)",83,"Grande",-68.8348215347,-32.8910684553,3,"Parque O'Higgins",1531146.02653,0,"medio"
43951,"Olmo comun","12/10/2011 11:40","Bajo (2 - 4 mts)",100,"Grande",-68.8312562135,-32.8845287754,3,"Parque O'Higgins",1531146.02653,0,"medio"
19151,"Morera","20/07/2011 10:11","Alto (> 8 mts)",134,"Grande",-68.8399265892,-32.8725805665,4,"Cuarta Oeste",1173332.70145,1,"alto"
21991,"Morera","27/05/2011 13:05","Alto (> 8 mts)",117,"Grande",-68.8585357375,-32.8939441333,5,"Residencial Sur",2423808.92355,0,"alto"
136,"Morera","29/02/2012 10:08","Bajo (2 - 4 mts)",24,"Mediano",-68.8578758998,-32.864085761,6,"Residencial Norte",2694682.37982,0,"bajo"
30432,"Pltano","21/02/2011 10:19","Alto (> 8 mts)",200,"Grande",-68.8415155041,-32.8881774582,3,"Parque O'Higgins",1531146.02653,0,"muy alto"
26917,"Fresno europeo","02/11/2011 08:19","Bajo (2 - 4 mts)",16,"Chico",-68.8360944333,-32.8860030742,3,"Parque O'Higgins",1531146.02653,0,"bajo"
23662,"Fresno americano","20/01/2011 19:20","Medio (4 - 8 mts)",68,"Grande",-68.8484882958,-32.900787592,2,"Barrio Civico",2366816.36021,0,"medio"
7552,"Fresno europeo","17/06/2011 09:57","Bajo (2 - 4 mts)",40,"Mediano",-68.8559295888,-32.8827647247,5,"Residencial Sur",2423808.92355,0,"bajo"
12349,"Morera","18/01/2011 09:15","Medio (4 - 8 mts)",75,"Grande",-68.8474429736,-32.866282786,6,"Residencial Norte",2694682.37982,0,"medio"
28924,"Morera","28/02/2011 12:50","Medio (4 - 8 mts)",55,"Mediano",-68.8470003394,-32.8870463534,1,"Parque Central",1655357.93265,0,"bajo"
45230,"Fresno europeo","30/09/2011 10:42","Alto (> 8 mts)",183,"Grande",-68.8224407448,-32.8734175449,4,"Cuarta Este Área Fundacional",1822015.85685,0,"muy alto"
21778,"Morera","23/05/2011 08:42","Alto (> 8 mts)",120,"Grande",-68.8555764131,-32.8949706116,5,"Residencial Sur",2423808.92355,0,"alto"
9178,"Fresno americano","02/03/2011 10:03","Medio (4 - 8 mts)",64,"Grande",-68.8511130802,-32.8650877754,6,"Residencial Norte",2694682.37982,0,"medio"
37435,"Fresno americano","03/01/2011 10:46","Medio (4 - 8 mts)",45,"Mediano",-68.8566107321,-32.8712139961,6,"Residencial Norte",2694682.37982,0,"bajo"
1806,"Acer","24/11/2011 13:19","Medio (4 - 8 mts)",28,"Mediano",-68.8703620152,-32.8798207341,7,"Residencial Parque",1786336.08966,0,"bajo"
16632,"Morera","26/07/2011 14:07","Alto (> 8 mts)",120,"Grande",-68.8402554546,-32.8651455238,4,"Cuarta Oeste",1173332.70145,0,"alto"
17158,"Morera","06/07/2011 10:54","Medio (4 - 8 mts)",120,"Grande",-68.8350114125,-32.8627657268,4,"Cuarta Oeste",1173332.70145,0,"alto"
4037,"lamo blanco","23/09/2011 15:34","Alto (> 8 mts)",116,"Grande",-68.8266360647,-32.8742707727,4,"Cuarta Este Área Fundacional",1822015.85685,0,"alto"
16728,"Paraiso","10/08/2011 13:21","Alto (> 8 mts)",150,"Grande",-68.8396129959,-32.8640242555,4,"Cuarta Oeste",1173332.70145,0,"alto"
36360,"Pltano","17/03/2011 12:59","Alto (> 8 mts)",180,"Grande",-68.851653461,-32.8780638122,6,"Residencial Norte",2694682.37982,0,"muy alto"
16843,"Paraiso","05/08/2011 14:08","Alto (> 8 mts)",193,"Grande",-68.8394159223,-32.8641747661,4,"Cuarta Oeste",1173332.70145,0,"muy alto"
34175,"Morera","10/03/2011 10:08","Medio (4 - 8 mts)",130,"Grande",-68.8565697749,-32.8737533024,6,"Residencial Norte",2694682.37982,0,"alto"
18678,"Morera","05/07/2011 09:38","Alto (> 8 mts)",180,"Grande",-68.8363414247,-32.8740704109,4,"Cuarta Oeste",1173332.70145,1,"muy alto"
18433,"Paraiso","11/07/2011 10:48","Alto (> 8 mts)",160,"Grande",-68.8390771433,-32.8729797386,4,"Cuarta Oeste",1173332.70145,0,"muy alto"
43456,"Fresno europeo","03/10/2011 10:06","Alto (> 8 mts)",138,"Grande",-68.8322601389,-32.8799776611,3,"Parque O'Higgins",1531146.02653,0,"alto"
27583,"Morera","07/11/2011 09:59","Bajo (2 - 4 mts)",22,"Mediano",-68.8377892956,-32.8952536109,2,"Barrio Civico",2366816.36021,0,"bajo"
2268,"Morera","27/10/2011 09:42","Alto (> 8 mts)",120,"Grande",-68.8371735247,-32.8912233179,3,"Parque O'Higgins",1531146.02653,1,"alto"
17350,"Morera","05/08/2011 07:37","Alto (> 8 mts)",210,"Grande",-68.8355104297,-32.8655270894,4,"Cuarta Oeste",1173332.70145,0,"muy alto"
17818,"Paraiso","21/07/2011 12:33","Medio (4 - 8 mts)",105,"Grande",-68.8432792237,-32.8698197665,4,"Cuarta Oeste",1173332.70145,0,"medio"
41671,"Fresno europeo","26/04/2011 12:59","Medio (4 - 8 mts)",90,"Grande",-68.8372275846,-32.8769251404,1,"Parque Central",1655357.93265,0,"medio"
13185,"Morera","21/02/2011 10:46","Medio (4 - 8 mts)",90,"Grande",-68.8470038719,-32.8656730655,4,"Cuarta Oeste",1173332.70145,0,"medio"
13835,"Fresno europeo","25/01/2011 09:25","Alto (> 8 mts)",130,"Grande",-68.8489536959,-32.8630428064,6,"Residencial Norte",2694682.37982,0,"alto"
33509,"Pltano","16/06/2011 13:33","Alto (> 8 mts)",93,"Grande",-68.8543112649,-32.8896788116,5,"Residencial Sur",2423808.92355,0,"medio"
5817,"Paraiso","03/05/2011 11:28","Medio (4 - 8 mts)",84,"Grande",-68.8430547074,-32.8749964757,1,"Parque Central",1655357.93265,0,"medio"
9939,"lamo criollo","16/11/2010 11:35","Alto (> 8 mts)",230,"Grande",-68.8575202642,-32.8692792927,6,"Residencial Norte",2694682.37982,0,"muy alto"
8355,"Morera","03/02/2011 17:35","Medio (4 - 8 mts)",58,"Mediano",-68.8403364474,-32.9019735065,2,"Barrio Civico",2366816.36021,0,"bajo"
29515,"Morera","18/02/2011 11:57","Alto (> 8 mts)",198,"Grande",-68.8444407241,-32.8930336737,2,"Barrio Civico",2366816.36021,1,"muy alto"
30643,"Morera","01/02/2011 13:15","Bajo (2 - 4 mts)",40,"Mediano",-68.8546069079,-32.8673822092,6,"Residencial Norte",2694682.37982,0,"bajo"
13604,"Paraiso","01/03/2011 13:44","Medio (4 - 8 mts)",140,"Grande",-68.8511804782,-32.8662364737,6,"Residencial Norte",2694682.37982,0,"alto"
45141,"Fresno europeo","01/09/2011 13:23","Alto (> 8 mts)",145,"Grande",-68.8243925918,-32.8703455245,4,"Cuarta Este Área Fundacional",1822015.85685,0,"alto"
29338,"Morera","25/04/2011 09:18","Alto (> 8 mts)",92,"Grande",-68.8436938063,-32.8871057436,1,"Parque Central",1655357.93265,1,"medio"
2923,"Paraiso","19/09/2011 10:49","Bajo (2 - 4 mts)",58,"Mediano",-68.8218006916,-32.87228847,4,"Cuarta Este Área Fundacional",1822015.85685,0,"bajo"
3684,"Paraiso","24/08/2011 11:22","Muy bajo (1 - 2 mts)",2,"Chico",-68.8189692228,-32.8692890163,4,"Cuarta Este Área Fundacional",1822015.85685,0,"bajo"
10655,"Paraiso","18/03/2011 12:48","Bajo (2 - 4 mts)",50,"Mediano",-68.8546211673,-32.8744373655,6,"Residencial Norte",2694682.37982,0,"bajo"
29667,"Morera","09/03/2011 16:49","Alto (> 8 mts)",90,"Grande",-68.8412792831,-32.8947314623,2,"Barrio Civico",2366816.36021,0,"medio"
39788,"Fresno europeo","14/07/2011 13:10","Medio (4 - 8 mts)",70,"Grande",-68.8507979305,-32.8839270494,1,"Parque Central",1655357.93265,0,"medio"
22459,"Morera","24/06/2011 10:31","Medio (4 - 8 mts)",73,"Grande",-68.8611363603,-32.8988356917,5,"Residencial Sur",2423808.92355,1,"medio"
